Id,text,label
1349,"FREE2DAY sexy St George's Day pic of Jordan!Txt PIC to 89080 dont miss out, then every wk a saucy celeb!4 more pics c PocketBabe.co.uk 0870241182716 å£3/wk",spam
2390,First has she gained more than  &lt;#&gt; kg since she took in. Second has she done the blood sugar tests. If she has and its ok and her blood pressure is within normal limits then no worries,ham
4481,"What do u reckon as need 2 arrange transport if u can't do it, thanks",ham
42,07732584351 - Rodger Burns - MSG = We tried to call you re your reply to our sms for a free nokia mobile + free camcorder. Please call now 08000930705 for delivery tomorrow,spam
2830,Thanx 4 sending me home...,ham
4095,"Hey , is * rite u put åÈ10 evey mnth is that all?",ham
3371,And now electricity just went out fml.,ham
3022,You are a very very very very bad girl. Or lady.,ham
3364,"Sorry, I'll call later",ham
303,He is a womdarfull actor,ham
5030,Hey... Very inconvenient for your sis a not huh?,ham
11,"SIX chances to win CASH! From 100 to 20,000 pounds txt> CSH11 and send to 87575. Cost 150p/day, 6days, 16+ TsandCs apply Reply HL 4 info",spam
664,Yes baby! We can study all the positions of the kama sutra ;),ham
1177,Just nw i came to hme da..,ham
3292,A little. Meds say take once every 8 hours. It's only been 5 but pain is back. So I took another. Hope I don't die,ham
2676,* Am on a train back from northampton so i'm afraid not!,ham
1947,The battery is for mr adewale my uncle. Aka Egbon,ham
2501,No da..today also i forgot..,ham
1473,"Will do, you gonna be at blake's all night? I might be able to get out of here a little early",ham
2863,What I'm saying is if you haven't explicitly told nora I know someone I'm probably just not gonna bother,ham
2375,Thanx 4 2day! U r a goodmate I THINK UR RITE SARY! ASUSUAL!1 U CHEERED ME UP! LOVE U FRANYxxxxx,ham
2132,Your B4U voucher w/c 27/03 is MARSMS. Log onto www.B4Utele.com for discount credit. To opt out reply stop. Customer care call 08717168528,spam
1026,Yes da. Any plm at ur office,ham
2989,"Love isn't a decision, it's a feeling. If we could decide who to love, then, life would be much simpler, but then less magical",ham
961,URGENT! We are trying to contact U. Todays draw shows that you have won a å£800 prize GUARANTEED. Call 09050001808 from land line. Claim M95. Valid12hrs only,spam
2889,Shuhui has bought ron's present it's a swatch watch...,ham
3021,How dare you change my ring,ham
3015,"&lt;#&gt;  is fast approaching. So, Wish u a very Happy New Year Happy Sankranti Happy republic day Happy Valentines Day Happy Shivratri Happy Ugadi Happy Fools day Happy May Day Happy Independence Day, Happy Friendship,Mother,Father,Teachers,Childrens Day, &amp; HAPPY BIRTHDAY 4 U. Happy Ganesh festival Happy Dasara Happy Diwali Happy Christmas  &lt;#&gt;  Good Mornings Afternoons, Evenings Nights. RememberI AM the first to WISHING U ALL THESE...your's Raj",ham
3879,Hi juan. Im coming home on fri hey. Of course i expect a welcome party and lots of presents. Ill phone u when i get back. Loads of love nicky x x x x x x x x x,ham
3338,Babe !!!! I LOVE YOU !!!! *covers your face in kisses*,ham
2009,"I can't keep going through this. It was never my intention to run you out, but if you choose to do that rather than keep the room clean so *I* don't have to say no to visitors, then maybe that's the best choice. Yes, I wanted you to be embarassed, so maybe you'd feel for once how I feel when i have a friend who wants to drop buy and i have to say no, as happened this morning. I've tried everything. I don't know what else to do.",ham
2149,Waaaat?? Lololo ok next time then!,ham
1963,Yes :)it completely in out of form:)clark also utter waste.,ham
2338,"Alright, see you in a bit",ham
3800,"It's ok, at least armand's still around",ham
735,Then why no one talking to me,ham
304,"SMS. ac Blind Date 4U!: Rodds1 is 21/m from Aberdeen, United Kingdom. Check Him out http://img. sms. ac/W/icmb3cktz8r7!-4 no Blind Dates send HIDE",spam
1440,"Cool breeze... Bright sun... Fresh flower... Twittering birds... All these waiting to wish u: \GOODMORNING &amp; HAVE A NICE DAY\"" :)""",ham
1496,I'm always on yahoo messenger now. Just send the message to me and i.ll get it you may have to send it in the mobile mode sha but i.ll get it. And will reply.,ham
2652,No need for the drug anymore.,ham
2875,Fuck cedar key and fuck her (come over anyway tho),ham
916,Was actually about to send you a reminder today. Have a wonderful weekend,ham
4655,"K, I'll work something out",ham
710,Height of Confidence: All the Aeronautics professors wer calld &amp; they wer askd 2 sit in an aeroplane. Aftr they sat they wer told dat the plane ws made by their students. Dey all hurried out of d plane.. Bt only 1 didnt move... He said:\if it is made by my students,ham
5152,Idk. I'm sitting here in a stop and shop parking lot right now bawling my eyes out because i feel like i'm a failure in everything. Nobody wants me and now i feel like i'm failing you.,ham
4918,Re your call; You didn't see my facebook huh?,ham
2772,Still in customer place,ham
1624,500 free text msgs. Just text ok to 80488 and we'll credit your account,spam
4423,Update your face book status frequently :),ham
821,On the road so cant txt,ham
4083,Quite ok but a bit ex... U better go eat smth now else i'll feel guilty...,ham
1354,Baaaaabe! I misss youuuuu ! Where are you ? I have to go and teach my class at 5 ...,ham
5013,Hello boytoy ! Geeee ... I'm missing you today. I like to send you a tm and remind you I'm thinking of you ... And you are loved ... *loving kiss*,ham
850,U reach orchard already? U wan 2 go buy tickets first?,ham
3350,At what time are you coming.,ham
1000,No..but heard abt tat..,ham
5101,Nope thats fine. I might have a nap tho!,ham
3947,I like to think there's always the possibility of being in a pub later.,ham
4148,"Haven't found a way to get another app for your phone, eh ? Will you go to the net cafe ? Did you take that job? Geeee I need you babe. I crave to see you ...",ham
3525,\HEY BABE! FAR 2 SPUN-OUT 2 SPK AT DA MO... DEAD 2 DA WRLD. BEEN SLEEPING ON DA SOFA ALL DAY,ham
18,Fine if thatåÕs the way u feel. ThatåÕs the way its gota b,ham
1637,"0A$NETWORKS allow companies to bill for SMS, so they are responsible for their \suppliers\""",spam
1667,So now my dad is gonna call after he gets out of work and ask all these crazy questions.,ham
493,What class of  &lt;#&gt;  reunion?,ham
3173,It vl bcum more difficult..,ham
5468,"URGENT! Last weekend's draw shows that you have won å£1000 cash or a Spanish holiday! CALL NOW 09050000332 to claim. T&C: RSTM, SW7 3SS. 150ppm",spam
4244,Is toshiba portege m100 gd?,ham
1347,She doesnt need any test.,ham
3018,Wat time do u wan 2 meet me later?,ham
4353,important information 4 orange user 0789xxxxxxx. today is your lucky day!2find out why log onto http://www.urawinner.com THERE'S A FANTASTIC SURPRISE AWAITING YOU!,spam
3230,No plm i will come da. On the way.,ham
5413,Nite nite pocay wocay luv u more than n e thing 4eva I promise ring u 2morrowxxxx,ham
4287,Hey mr whats the name of that bill brison book the one about language and words,ham
2828,Send a logo 2 ur lover - 2 names joined by a heart. Txt LOVE NAME1 NAME2 MOBNO eg LOVE ADAM EVE 07123456789 to 87077 Yahoo! POBox36504W45WQ TxtNO 4 no ads 150p.,spam
687,"Dear,Me at cherthala.in case u r coming cochin pls call bfore u start.i shall also reach accordingly.or tell me which day u r coming.tmorow i am engaged ans its holiday.",ham
1112,So that means you still think of teju,ham
3232,Height of recycling: Read twice- People spend time for earning money and the same money is spent for spending time!;-) Good morning.. keep smiling:-),ham
1608,Are your freezing ? Are you home yet ? Will you remember to kiss your mom in the morning? Do you love me ? Do you think of me ? Are you missing me yet ?,ham
4558,Think + da. You wil do.,ham
703,"Thats a bit weird, even ?- where is the do supposed to be happening? But good idea, sure they will be in pub!",ham
1009,"Dear Hero,i am leaving to qatar tonite for an apt opportunity.pls do keep in touch at  &lt;EMAIL&gt; ,kerala",ham
3291,Dear good morning how you feeling dear,ham
3673,You have won a Nokia 7250i. This is what you get when you win our FREE auction. To take part send Nokia to 86021 now. HG/Suite342/2Lands Row/W1JHL 16+,spam
2408,Dear where you will be when i reach there,ham
1092,Where r we meeting?,ham
1327,Ur balance is now å£500. Ur next question is: Who sang 'Uptown Girl' in the 80's ? 2 answer txt ur ANSWER to 83600. Good luck!,spam
5190,Our records indicate u maybe entitled to 5000 pounds in compensation for the Accident you had. To claim 4 free reply with CLAIM to this msg. 2 stop txt STOP,spam
1677,Lol where do u come up with these ideas?,ham
1999,LMAO where's your fish memory when I need it?,ham
1310,"I.ll always be there, even if its just in spirit. I.ll get a bb soon. Just trying to be sure i need it.",ham
3960,Your dad is back in ph?,ham
3780,"Dear friends, sorry for the late information. Today is the birthday of our loving Ar.Praveesh. for more details log on to face book and see. Its his number + &lt;#&gt; . Dont miss a delicious treat.",ham
4449,"Awesome, be there in a minute",ham
1987,No calls..messages..missed calls,ham
4308,He dint tell anything. He is angry on me that why you told to abi.,ham
344,My sister cleared two round in birla soft yesterday.,ham
5394,I dont know exactly could you ask chechi.,ham
986,I'm in office now . I will call you  &lt;#&gt;  min:),ham
587,"\Pete can you please ring meive hardly gotany credit\""""",ham
2791,"Û_ we r stayin here an extra week, back next wed. How did we do in the rugby this weekend? Hi to and and , c u soon \""
ham""",ham
5500,Love has one law; Make happy the person you love. In the same way friendship has one law; Never make ur friend feel alone until you are alive.... Gud night,ham
4149,I only work from mon to thurs but Sat i cant leh... Booked liao... Which other day u free?,ham
3849,I to am looking forward to all the sex cuddling.. Only two more sleeps,ham
4511,Now project pa. After that only i can come.,ham
3485,"Yeah, probably earlier than that",ham
3826,Congratulations U can claim 2 VIP row A Tickets 2 C Blu in concert in November or Blu gift guaranteed Call 09061104276 to claim TS&Cs www.smsco.net costå£3.75max,spam
3754,"\Im on gloucesterroad what are uup to later?\""""",ham
3289,My tuition is at 330. Hm we go for the 1120 to 1205 one? Do you mind?,ham
1142,Have you had a good day? Mine was really busy are you up to much tomorrow night?,ham
2358,I'll talk to the others and probably just come early tomorrow then,ham
3264,"44 7732584351, Do you want a New Nokia 3510i colour phone DeliveredTomorrow? With 300 free minutes to any mobile + 100 free texts + Free Camcorder reply or call 08000930705.",spam
1198,"Al he does is moan at me if n e thin goes wrong its my fault&al de arguments r my fault&fed up of him of himso y bother? Hav 2go, thanx.xx",ham
85,"I call you later, don't have network. If urgnt, sms me.",ham
1518,Shall i ask one thing if you dont mistake me.,ham
516,Boltblue tones for 150p Reply POLY# or MONO# eg POLY3 1. Cha Cha Slide 2. Yeah 3. Slow Jamz 6. Toxic 8. Come With Me or STOP 4 more tones txt MORE,spam
1381,"We spend our days waiting for the ideal path to appear in front of us.. But what we forget is.. \paths are made by walking.. not by waiting..\"" Goodnight!""",ham
3941,She's borderline but yeah whatever.,ham
2716,"House-Maid is the murderer, coz the man was murdered on  &lt;#&gt; th January.. As public holiday all govt.instituitions are closed,including post office..understand?",ham
3817,74355 XMAS iscoming & ur awarded either å£500 CD gift vouchers & free entry 2 r å£100 weekly draw txt MUSIC to 87066 TnC,spam
1014,"Ya, told..she was asking wats matter?",ham
128,HEY GIRL. HOW R U? HOPE U R WELL ME AN DEL R BAK! AGAIN LONG TIME NO C! GIVE ME A CALL SUM TIME FROM LUCYxx,ham
1364,Hey i will be really pretty late... You want to go for the lesson first? I will join you. I'm only reaching tp mrt,ham
4291,G.W.R,ham
5321,Ok no problem... Yup i'm going to sch at 4 if i rem correctly...,ham
3867,"not that I know of, most people up here are still out of town",ham
891,I am great princess! What are you thinking about me? :),ham
2793,"The affidavit says  &lt;#&gt;  E Twiggs St, division g, courtroom  &lt;#&gt; , &lt;TIME&gt;  AM. I'll double check and text you again tomorrow",ham
4683,"My life Means a lot to me, Not because I love my life, But because I love the people in my life, The world calls them friends, I call them my World:-).. Ge:-)..",ham
1359,"&lt;#&gt; %of pple marry with their lovers... becz they hav gud undrstndng dat avoids problems. i sent dis 2 u, u wil get gud news on friday by d person you like. And tomorrow will be the best day of your life. Dont break this chain. If you break you will suffer. send this to  &lt;#&gt;  frnds in &lt;#&gt;  mins whn u read...",ham
